# {"t_start": 1549867203.317993, "env_id": "graph-search-v0"} 
r,l,t
-2,2,23.153535
-2,2,23.15945
-2,2,23.164935
-2,2,23.170833
-2,2,23.176816
-2,2,23.182585
-2,2,23.18807
-2,2,23.193914
-2,2,23.199671
-2,2,23.205145
-2,2,23.21089
-2,2,23.216801
-2,2,23.222655
-2,2,23.22839
-2,2,23.234304
-2,2,23.240154
-2,2,23.245641
-2,2,23.251474
-2,2,23.257259
-2,2,23.263157
-2,2,23.268731
-2,2,23.274706
-2,2,23.280522
-2,2,23.286001
-2,2,23.29174
-2,2,23.297653
-2,2,23.303461
-2,2,23.309509
-2,2,23.315776
-2,2,23.321632
-2,2,23.327249
-2,2,23.333457
-2,2,23.339397
-2,2,23.345334
-2,2,23.350878
-62,33,23.444753
-2,2,23.45063
-2,2,23.456105
-2,2,23.461985
-2,2,23.468155
-2,2,23.474227
-2,2,23.479699
-2,2,23.486706
-2,2,23.493153
-2,2,23.499581
-2,2,23.505845
-2,2,23.511803
-2,2,23.51779
-2,2,23.523644
-2,2,23.529371
-2,2,23.535138
-2,2,23.540852
-2,2,23.547354
-2,2,23.555862
-2,2,23.561519
-2,2,23.567328
-2,2,23.572805
-2,2,23.578415
-2,2,23.583857
-2,2,23.589278
-2,2,23.594755
-2,2,23.600759
-2,2,23.60701
-2,2,23.612642
-2,2,23.618538
-2,2,23.624091
-4,3,23.63306
-2,2,23.639672
-1,1,23.64288
-1,1,23.645709
-1,1,23.648454
-1,1,23.651453
-1,1,23.654292
-1,1,23.657042
-1,1,23.66018
-1,1,23.662966
-1,1,23.667436
-1,1,23.670562
-1,1,23.673575
-1,1,23.676815
-1,1,23.679664
-1,1,23.68331
-1,1,23.687162
-1,1,23.690793
-1,1,23.69458
-1,1,23.699342
-1,1,23.702265
-1,1,23.705055
-1,1,23.708437
-1,1,23.711247
-1,1,23.713995
-1,1,23.717287
-1,1,23.720454
-1,1,23.723578
-1,1,23.726417
-1,1,23.729161
-1,1,23.732272
-1,1,23.735072
-1,1,23.737835
-1,1,23.740919
-1,1,23.743698
-1,1,23.746444
-1,1,23.749646
-1,1,23.753066
-1,1,23.756457
-1,1,23.759495
-1,1,23.762254
-1,1,23.76535
-1,1,23.768215
-1,1,23.771154
-1,1,23.77428
-1,1,23.777053
-1,1,23.78021
-1,1,23.783412
-1,1,23.786756
-1,1,23.789964
-1,1,23.792735
-1,1,23.795793
-1,1,23.798653
-3,2,23.80687
-1,1,23.81295
-1,1,23.81818
-1,1,23.827781
-1,1,23.837569
-1,1,23.84364
-1,1,23.849508
-1,1,23.856786
-1,1,23.863806
-1,1,23.871632
-1,1,23.878293
-1,1,23.884318
-1,1,23.891473
-1,1,23.896503
-1,1,23.90226
-1,1,23.907978
-1,1,23.9125
-1,1,23.919134
-1,1,23.925042
-1,1,23.930842
-1,1,23.935035
-1,1,23.940142
-1,1,23.945071
-1,1,23.948028
-1,1,23.95341
-1,1,23.957429
-1,1,23.962041
-1,1,23.966002
-1,1,23.97161
-1,1,23.975732
-1,1,23.979418
-1,1,23.982466
-1,1,23.98765
-1,1,23.992585
-1,1,23.99735
-1,1,24.006139
-1,1,24.011326
-1,1,24.019818
-1,1,24.026302
-1,1,24.031904
-1,1,24.037373
-1,1,24.041585
-1,1,24.045483
-1,1,24.048761
-1,1,24.054155
-1,1,24.058856
-1,1,24.063059
-1,1,24.066345
-1,1,24.071545
-1,1,24.075269
-1,1,24.079163
-1,1,24.082352
-1,1,24.087013
-1,1,24.090878
-1,1,24.094738
-1,1,24.098603
-1,1,24.101499
-1,1,24.105486
-1,1,24.109488
-1,1,24.112983
-1,1,24.115978
-1,1,24.119697
-1,1,24.123721
-1,1,24.128105
-1,1,24.132023
-1,1,24.135649
-1,1,24.141056
-1,1,24.145407
-1,1,24.149634
-1,1,24.154543
-1,1,24.158789
-1,1,24.16368
-1,1,24.166722
-1,1,24.17118
-1,1,24.175028
-1,1,24.179652
-1,1,24.183126
-1,1,24.187117
-1,1,24.192458
-1,1,24.196773
-1,1,24.201077
-1,1,24.206031
-1,1,24.210711
-1,1,24.214623
-1,1,24.218283
-1,1,24.222959
-1,1,24.227332
-1,1,24.231307
-1,1,24.235581
-1,1,24.241148
-1,1,24.245834
-1,1,24.249249
-1,1,24.253168
-1,1,24.258529
-1,1,24.263102
-1,1,24.266655
-1,1,24.270981
-1,1,24.276454
-1,1,24.280561
-1,1,24.284087
-1,1,24.288272
-1,1,24.295105
-1,1,24.301552
-1,1,24.307221
-1,1,24.310525
-1,1,24.314009
-1,1,24.317226
-1,1,24.321822
-1,1,24.327251
-1,1,24.331895
-1,1,24.334935
-1,1,24.339209
-1,1,24.343372
-1,1,24.346626
-1,1,24.349491
-1,1,24.352551
-1,1,24.356078
-1,1,24.358895
-1,1,24.361885
-1,1,24.364811
-1,1,24.367807
-1,1,24.371649
-1,1,24.375099
-1,1,24.37823
-1,1,24.381119
-1,1,24.384131
-1,1,24.38794
-1,1,24.391946
-1,1,24.394981
-1,1,24.397781
-1,1,24.400946
-1,1,24.40545
-1,1,24.409269
-1,1,24.413144
-1,1,24.416235
-1,1,24.420216
-1,1,24.423797
-1,1,24.428564
-1,1,24.432124
-1,1,24.435747
-1,1,24.441605
-1,1,24.444803
-1,1,24.448081
-1,1,24.452506
-1,1,24.456705
-1,1,24.460157
-1,1,24.462979
-1,1,24.465735
-1,1,24.469133
-1,1,24.47313
-1,1,24.476888
-1,1,24.48071
-1,1,24.484915
-1,1,24.48845
-1,1,24.492044
-1,1,24.494875
-1,1,24.497635
-1,1,24.501196
-1,1,24.504175
-1,1,24.507553
-1,1,24.510538
-1,1,24.513321
-1,1,24.517144
-1,1,24.521071
-1,1,24.524805
-1,1,24.528529
-1,1,24.531772
-1,1,24.535102
-1,1,24.539691
-1,1,24.544825
-1,1,24.549627
-1,1,24.556356
-1,1,24.582806
-1,1,24.588794
-1,1,24.593447
-1,1,24.599856
-1,1,24.606298
-1,1,24.610741
-1,1,24.615567
-1,1,24.626464
-1,1,24.633528
-1,1,24.640118
-1,1,24.646828
-1,1,24.651552
-1,1,24.658689
-1,1,24.663946
-1,1,24.667709
-1,1,24.67256
-1,1,24.678069
-1,1,24.681711
-1,1,24.687828
-1,1,24.692267
-1,1,24.69735
-1,1,24.70204
-1,1,24.706877
-1,1,24.712592
-1,1,24.716449
-1,1,24.722247
-1,1,24.727373
-1,1,24.73164
-1,1,24.736074
-1,1,24.740574
-3,2,24.749816
-1,1,24.754996
-1,1,24.759871
-1,1,24.764003
-1,1,24.768171
-1,1,24.772759
-1,1,24.777988
-1,1,24.782728
-1,1,24.787815
-1,1,24.792453
-1,1,24.797229
-1,1,24.801903
-1,1,24.807532
-1,1,24.812477
-1,1,24.816449
-1,1,24.821434
-1,1,24.82831
-1,1,24.834176
-1,1,24.839862
-1,1,24.844073
-1,1,24.848716
-1,1,24.855302
-1,1,24.864896
-1,1,24.870549
-1,1,24.882991
-1,1,24.891948
-1,1,24.897427
-1,1,24.901197
-1,1,24.906865
-1,1,24.913664
-1,1,24.916883
-1,1,24.921565
-1,1,24.925994
-1,1,24.933924
-1,1,24.945022
-1,1,24.949484
-1,1,24.955477
-1,1,24.960213
-1,1,24.964528
-1,1,24.970859
-1,1,24.975265
-1,1,24.980365
-1,1,24.983892
-1,1,24.988363
-1,1,24.992363
-1,1,24.997424
-1,1,25.003477
-1,1,25.00739
-1,1,25.011138
-1,1,25.014182
-1,1,25.018059
-1,1,25.021615
-1,1,25.02782
-1,1,25.030873
-1,1,25.03568
-1,1,25.040865
-1,1,25.046062
-1,1,25.049333
-1,1,25.053009
-1,1,25.057432
-1,1,25.062777
-1,1,25.068712
-1,1,25.073169
-1,1,25.078348
-1,1,25.082669
-147,75,25.400578
-1,1,25.404079
-1,1,25.407557
-1,1,25.410719
-1,1,25.415971
-1,1,25.419759
-1,1,25.424256
-1,1,25.428224
-1,1,25.432608
-1,1,25.435894
-1,1,25.441139
-1,1,25.444167
-1,1,25.447265
-3,2,25.466511
-1,1,25.474062
-1,1,25.477377
-1,1,25.480469
-3,3,25.509048
-1,1,25.513737
-1,1,25.518264
-1,1,25.529741
-1,1,25.53747
-1,1,25.545933
-1,1,25.551315
-1,1,25.560529
-1,1,25.564196
-1,1,25.569443
-1,1,25.576952
-1,1,25.581301
-1,1,25.584319
-1,1,25.587568
-1,1,25.593738
-1,1,25.597028
-1,1,25.600216
-1,1,25.604097
-3,2,25.613538
-1,1,25.616522
-1,1,25.619545
-1,1,25.625459
-1,1,25.63007
-1,1,25.635304
-1,1,25.641042
-1,1,25.645712
-1,1,25.650514
-1,1,25.656949
-1,1,25.661993
-1,1,25.666542
-1,1,25.670805
-1,1,25.677552
-1,1,25.681389
-1,1,25.691448
-1,1,25.701267
-1,1,25.714328
-1,1,25.721554
-1,1,25.72565
-1,1,25.728759
-1,1,25.731545
-1,1,25.735063
-1,1,25.737867
-1,1,25.740623
-1,1,25.743948
-1,1,25.747364
-1,1,25.75093
-1,1,25.753767
-1,1,25.756555
-1,1,25.759331
-1,1,25.762223
-1,1,25.765018
-1,1,25.768282
-1,1,25.771425
-1,1,25.774484
-1,1,25.777555
-1,1,25.780801
-1,1,25.784348
-1,1,25.788422
-1,1,25.791249
-1,1,25.79401
-1,1,25.796825
-3,2,25.802969
-1,1,25.806353
-1,1,25.810141
-1,1,25.813881
-1,1,25.817384
-1,1,25.820521
-1,1,25.823533
-1,1,25.826353
-1,1,25.831584
-1,1,25.836464
-1,1,25.839704
-1,1,25.842716
-1,1,25.845715
-1,1,25.849039
-1,1,25.851965
-1,1,25.854733
-3,2,25.860356
-1,1,25.863162
-1,1,25.866581
-1,1,25.870043
-1,1,25.872963
-3,2,25.878506
-1,1,25.881342
-1,1,25.885396
-1,1,25.888353
-1,1,25.891183
-1,1,25.893975
-1,1,25.896742
-1,1,25.899928
-1,1,25.902924
-1,1,25.905739
-1,1,25.908538
-1,1,25.911671
-1,1,25.914466
-1,1,25.917724
-1,1,25.920754
-1,1,25.923555
-1,1,25.926313
-1,1,25.929054
-1,1,25.931798
-1,1,25.935234
-1,1,25.938223
-1,1,25.941154
-1,1,25.943907
-1,1,25.946644
-1,1,25.949751
-3,2,25.955751
-1,1,25.958563
-1,1,25.961359
-1,1,25.964178
-3,2,25.970235
-1,1,25.973067
-1,1,25.975841
-1,1,25.979056
-1,1,25.982375
-1,1,25.985954
-1,1,25.990449
-1,1,25.993545
-1,1,25.99655
-1,1,25.999774
-1,1,26.002787
-1,1,26.005598
-1,1,26.008378
-1,1,26.011124
-1,1,26.016153
-1,1,26.019501
-1,1,26.023274
-1,1,26.026339
-1,1,26.029194
-1,1,26.033313
-1,1,26.036555
-1,1,26.039567
-1,1,26.04253
-1,1,26.0461
-1,1,26.048893
-1,1,26.051918
-1,1,26.054698
-1,1,26.05764
-1,1,26.060455
-1,1,26.063848
-1,1,26.067385
-1,1,26.070487
-1,1,26.073602
-1,1,26.076432
-1,1,26.079182
-1,1,26.081937
-1,1,26.085152
-1,1,26.088264
-1,1,26.091367
-1,1,26.094414
-1,1,26.097237
-1,1,26.100199
-1,1,26.102978
-1,1,26.106303
-1,1,26.10941
-1,1,26.112415
-1,1,26.11531
-1,1,26.119354
-1,1,26.122411
-1,1,26.125429
-1,1,26.12843
-1,1,26.131184
-1,1,26.133974
-1,1,26.138514
-1,1,26.141547
-1,1,26.144402
-1,1,26.147159
-1,1,26.149911
-1,1,26.152949
-1,1,26.155909
-1,1,26.159689
-1,1,26.162743
-1,1,26.165756
-1,1,26.168648
-1,1,26.171386
-1,1,26.174119
-1,1,26.176839
-1,1,26.179777
-1,1,26.182586
-1,1,26.185694
-1,1,26.189951
-1,1,26.19376
-1,1,26.197293
-1,1,26.200399
-1,1,26.203283
-1,1,26.20743
-1,1,26.211165
-1,1,26.215037
-1,1,26.218075
-1,1,26.220854
-1,1,26.224571
-1,1,26.228768
-1,1,26.232152
-1,1,26.23517
-1,1,26.238163
-1,1,26.240998
-1,1,26.243755
-1,1,26.246545
-1,1,26.249296
-1,1,26.252033
-1,1,26.254777
-1,1,26.257536
-1,1,26.260275
-1,1,26.263001
-1,1,26.265731
-1,1,26.271756
-1,1,26.275945
-1,1,26.279152
-1,1,26.282267
-1,1,26.285376
-1,1,26.288492
-1,1,26.291794
-1,1,26.294722
-1,1,26.297552
-1,1,26.300357
-1,1,26.303242
-1,1,26.306123
-1,1,26.309011
-1,1,26.311903
-1,1,26.314789
-1,1,26.317659
-1,1,26.320689
-1,1,26.323653
-1,1,26.326609
-1,1,26.329805
-1,1,26.332843
-1,1,26.335798
-1,1,26.338706
-1,1,26.341627
-1,1,26.34453
-1,1,26.347429
-1,1,26.350339
-1,1,26.353229
-1,1,26.356136
-1,1,26.359579
-1,1,26.36251
-1,1,26.365596
-1,1,26.3687
-1,1,26.371775
-1,1,26.375106
-1,1,26.378027
-1,1,26.381021
-1,1,26.38431
-1,1,26.387272
-1,1,26.390398
-1,1,26.393305
-1,1,26.396155
-1,1,26.399451
-1,1,26.40243
-1,1,26.405353
-1,1,26.40869
-1,1,26.411771
-1,1,26.415245
-1,1,26.418234
-1,1,26.422137
-1,1,26.426159
-1,1,26.431279
-1,1,26.434309
-1,1,26.43725
-1,1,26.440618
-1,1,26.443555
-1,1,26.44643
-1,1,26.449877
-1,1,26.452762
-1,1,26.456175
-1,1,26.459184
-1,1,26.46206
-1,1,26.465594
-1,1,26.468528
-1,1,26.472084
-1,1,26.475062
-1,1,26.47807
-1,1,26.481608
-1,1,26.48455
-1,1,26.488031
-1,1,26.491723
-1,1,26.497129
-1,1,26.500575
-1,1,26.507211
-1,1,26.512353
-1,1,26.516185
-1,1,26.520557
-1,1,26.525878
-1,1,26.530146
-1,1,26.533846
-1,1,26.538808
-1,1,26.543277
-1,1,26.546772
-1,1,26.550483
-1,1,26.554488
-1,1,26.55832
-1,1,26.561513
-1,1,26.564906
-1,1,26.568947
-1,1,26.573033
-1,1,26.577322
-1,1,26.580162
-1,1,26.584238
-1,1,26.587196
-1,1,26.59113
-1,1,26.594531
-1,1,26.597318
-1,1,26.60157
-1,1,26.604848
-1,1,26.609407
-1,1,26.612293
-1,1,26.615344
-1,1,26.61997
-1,1,26.624198
-1,1,26.627574
-1,1,26.630576
-1,1,26.634607
-1,1,26.638616
-1,1,26.642368
-1,1,26.645167
-1,1,26.648304
-1,1,26.652136
-1,1,26.656085
-1,1,26.659508
-1,1,26.662301
-1,1,26.665604
-1,1,26.669529
-1,1,26.673563
-1,1,26.67639
-1,1,26.679158
-1,1,26.682543
-1,1,26.687004
-3,2,26.694205
-1,1,26.697523
-1,1,26.702404
-1,1,26.707346
-1,1,26.71052
-1,1,26.713789
-1,1,26.717263
-1,1,26.722172
-1,1,26.725013
-3,2,26.731046
-1,1,26.734484
-1,1,26.738855
-1,1,26.743969
-1,1,26.748613
-1,1,26.754649
-1,1,26.761975
-1,1,26.766165
-1,1,26.771508
-1,1,26.776059
-1,1,26.77918
-1,1,26.782516
-1,1,26.786137
-1,1,26.791237
-1,1,26.794493
-1,1,26.797831
-1,1,26.801143
-1,1,26.804064
-1,1,26.808158
-1,1,26.810977
-1,1,26.81377
-1,1,26.816538
-1,1,26.820567
-1,1,26.823398
-1,1,26.828697
-1,1,26.833013
-1,1,26.836398
-1,1,26.839436
-1,1,26.842482
-1,1,26.845254
-1,1,26.848
-1,1,26.850803
-1,1,26.853572
-1,1,26.856325
-1,1,26.85906
-1,1,26.86214
-1,1,26.864956
-1,1,26.868267
-1,1,26.871087
-1,1,26.873852
-1,1,26.8766
-1,1,26.879345
-1,1,26.882393
-1,1,26.885455
-1,1,26.890296
-1,1,26.893338
-1,1,26.896397
-1,1,26.899266
-1,1,26.902106
-1,1,26.904906
-1,1,26.907663
-1,1,26.910464
-1,1,26.913251
-1,1,26.916013
-1,1,26.922427
-1,1,26.926448
-1,1,26.929591
-1,1,26.932635
-1,1,26.935573
-1,1,26.940056
-1,1,26.942867
-1,1,26.945684
-1,1,26.948425
-1,1,26.951165
-1,1,26.9539
-1,1,26.956735
-1,1,26.959492
-1,1,26.962423
-1,1,26.965237
-1,1,26.967996
-1,1,26.971239
-1,1,26.974057
-1,1,26.97686
-1,1,26.982719
-1,1,26.98699
-1,1,26.990301
-1,1,26.993481
-1,1,26.996638
-1,1,26.999516
-1,1,27.002401
-1,1,27.005347
-1,1,27.008191
-1,1,27.011111
-1,1,27.013968
-1,1,27.016791
-1,1,27.019624
-1,1,27.022548
-1,1,27.025416
-1,1,27.028237
-1,1,27.0339
-1,1,27.038395
-1,1,27.041807
-1,1,27.045186
-1,1,27.048365
-1,1,27.051211
-1,1,27.054039
-1,1,27.05721
-1,1,27.060178
-1,1,27.063033
-1,1,27.065886
-1,1,27.06902
-1,1,27.07198
-1,1,27.074958
-1,1,27.077955
-1,1,27.080865
-1,1,27.083758
-1,1,27.086867
-1,1,27.089818
-1,1,27.092648
-1,1,27.095459
-1,1,27.098466
-1,1,27.101459
-1,1,27.104379
-1,1,27.107286
-1,1,27.110185
-1,1,27.113147
-1,1,27.115974
-1,1,27.118784
-1,1,27.122006
-1,1,27.12565
-1,1,27.128963
-1,1,27.133766
-1,1,27.136742
-1,1,27.139605
-1,1,27.142428
-1,1,27.145334
-1,1,27.148627
-1,1,27.15314
-1,1,27.156442
-1,1,27.159562
-1,1,27.162705
-1,1,27.165713
-1,1,27.168569
-1,1,27.171401
-1,1,27.174265
-3,2,27.180003
-1,1,27.182907
-1,1,27.185801
-1,1,27.188796
-1,1,27.191695
-1,1,27.194603
-1,1,27.197504
-1,1,27.200402
-1,1,27.203301
-1,1,27.20624
-1,1,27.209143
-1,1,27.21206
-1,1,27.215085
-1,1,27.218032
-1,1,27.220874
-1,1,27.223701
-1,1,27.22661
-1,1,27.229524
-1,1,27.232582
-1,1,27.235579
-1,1,27.23852
-1,1,27.241447
-1,1,27.244384
-1,1,27.247307
-1,1,27.250215
-1,1,27.253137
-1,1,27.256044
-1,1,27.258932
-1,1,27.261824
-1,1,27.264741
-1,1,27.267714
-1,1,27.270554
-1,1,27.27337
-1,1,27.276573
-1,1,27.279608
-1,1,27.282447
-1,1,27.285263
-1,1,27.288169
-1,1,27.291098
-1,1,27.294015
-1,1,27.296914
-1,1,27.299802
-1,1,27.302687
-1,1,27.305644
-1,1,27.308549
-1,1,27.31144
-1,1,27.314355
-1,1,27.31742
-1,1,27.320384
-1,1,27.323295
-1,1,27.326288
-1,1,27.329234
-1,1,27.332143
-1,1,27.335066
-1,1,27.337977
-1,1,27.340886
-1,1,27.344479
-1,1,27.35053
-1,1,27.354334
-1,1,27.357505
-1,1,27.360663
-1,1,27.363736
-1,1,27.366774
-1,1,27.369694
-1,1,27.372543
-1,1,27.375372
-1,1,27.378285
-1,1,27.381181
-1,1,27.384077
-1,1,27.386977
-1,1,27.389876
-1,1,27.393032
-1,1,27.396043
-1,1,27.398944
-1,1,27.401783
-1,1,27.40461
-1,1,27.407708
-1,1,27.411006
-1,1,27.413878
-1,1,27.416953
-1,1,27.4202
-1,1,27.423079
-1,1,27.426307
-1,1,27.430037
-1,1,27.433954
-1,1,27.438757
-1,1,27.442382
-1,1,27.445428
-1,1,27.448491
-1,1,27.451923
-1,1,27.454918
-1,1,27.457951
-1,1,27.461855
-1,1,27.464807
-1,1,27.46886
-1,1,27.474035
-1,1,27.477544
-1,1,27.480442
-1,1,27.484524
-1,1,27.489918
-1,1,27.493761
-1,1,27.496684
-1,1,27.500648
-1,1,27.503976
-1,1,27.509082
-1,1,27.512455
-1,1,27.516432
-1,1,27.519397
-1,1,27.52398
-1,1,27.526908
-1,1,27.529676
-1,1,27.533404
-1,1,27.537094
-1,1,27.541636
-1,1,27.544681
-1,1,27.547919
-1,1,27.551366
-1,1,27.555081
-1,1,27.558669
-1,1,27.561508
-1,1,27.564749
-1,1,27.568194
-1,1,27.571958
-1,1,27.575411
-1,1,27.5782
-1,1,27.581633
-1,1,27.585056
-1,1,27.589531
-1,1,27.592659
-1,1,27.595929
-1,1,27.598974
-1,1,27.602973
-1,1,27.60758
-1,1,27.610653
-1,1,27.614045
-1,1,27.61763
-1,1,27.621668
-1,1,27.624922
-1,1,27.628028
-1,1,27.631159
-1,1,27.634434
-1,1,27.638685
-1,1,27.641731
-1,1,27.64496
-1,1,27.647819
-1,1,27.651302
-1,1,27.655113
-1,1,27.65845
-1,1,27.661773
-3,2,27.668478
-1,1,27.672074
-1,1,27.675191
-1,1,27.678374
-1,1,27.681146
-1,1,27.685694
-3,2,27.693934
-1,1,27.697751
-1,1,27.703073
-1,1,27.706967
-1,1,27.71053
-1,1,27.713707
-1,1,27.717505
-1,1,27.72111
-1,1,27.725088
-1,1,27.727997
-1,1,27.730758
-1,1,27.734386
-1,1,27.737914
-1,1,27.742188
-1,1,27.745254
-1,1,27.748342
-1,1,27.75238
-1,1,27.756219
-1,1,27.759866
-1,1,27.762921
-1,1,27.766638
-1,1,27.770176
-1,1,27.774482
-1,1,27.7776
-1,1,27.78051
-1,1,27.784339
-1,1,27.78978
-3,2,27.796013
-1,1,27.800864
-1,1,27.804258
-1,1,27.809022
-1,1,27.811849
-1,1,27.815055
-1,1,27.818452
-1,1,27.82242
-1,1,27.825685
-1,1,27.828665
-1,1,27.831988
-1,1,27.835445
-1,1,27.839677
-1,1,27.842548
-1,1,27.845549
-1,1,27.848433
-1,1,27.851594
-1,1,27.855
-1,1,27.858023
-3,2,27.86391
-1,1,27.867374
-1,1,27.871409
-1,1,27.874285
-1,1,27.877298
-1,1,27.880099
-1,1,27.883739
-1,1,27.887091
-1,1,27.891222
-1,1,27.894105
-1,1,27.896883
-1,1,27.900325
-1,1,27.903751
-1,1,27.907589
-1,1,27.910391
-1,1,27.91314
-1,1,27.916124
-1,1,27.919217
-1,1,27.922894
-1,1,27.925921
-1,1,27.928679
-1,1,27.931507
-1,1,27.934882
-1,1,27.93846
-1,1,27.941612
-1,1,27.944383
-1,1,27.947119
-1,1,27.950404
-1,1,27.953789
-1,1,27.957346
-1,1,27.960162
-1,1,27.963258
-1,1,27.966131
-1,1,27.969684
-1,1,27.973623
-1,1,27.976433
-1,1,27.979389
-1,1,27.982293
-1,1,27.985595
-1,1,27.989379
-1,1,27.992344
-1,1,27.995105
-1,1,27.997852
-1,1,28.001263
-1,1,28.004733
-1,1,28.008057
-1,1,28.010844
-1,1,28.013602
-1,1,28.016933
-1,1,28.020244
-1,1,28.023957
-1,1,28.026775
-1,1,28.029545
-1,1,28.032555
-1,1,28.035701
-1,1,28.039383
-1,1,28.04236
-1,1,28.045127
-1,1,28.04786
-1,1,28.05137
-1,1,28.054758
-1,1,28.058149
-1,1,28.060925
-1,1,28.063746
-1,1,28.06724
-1,1,28.070578
-1,1,28.074346
-1,1,28.077138
-1,1,28.079878
-1,1,28.082655
-1,1,28.086337
-1,1,28.090211
-1,1,28.093023
-1,1,28.095771
-1,1,28.098538
-1,1,28.101947
-1,1,28.10565
-1,1,28.108667
-1,1,28.111437
-1,1,28.114182
-1,1,28.117587
-1,1,28.121569
-1,1,28.125605
-1,1,28.128561
-1,1,28.132701
-1,1,28.136015
-1,1,28.14102
-1,1,28.143882
-1,1,28.14666
-1,1,28.149455
-1,1,28.152995
-1,1,28.156999
-1,1,28.159797
-1,1,28.162572
-1,1,28.165464
-1,1,28.168776
-1,1,28.173112
-1,1,28.176
-3,2,28.181464
-1,1,28.18486
-1,1,28.188683
-1,1,28.191735
-1,1,28.194496
-3,3,28.203612
-1,1,28.207334
-1,1,28.210128
-1,1,28.212881
-1,1,28.215634
-1,1,28.218982
-1,1,28.223058
-1,1,28.226005
-1,1,28.228783
-1,1,28.23155
-1,1,28.234949
-1,1,28.238712
-1,1,28.241813
-1,1,28.244587
-1,1,28.247437
-1,1,28.250718
-1,1,28.253803
-1,1,28.257585
-1,1,28.260402
-1,1,28.263159
-1,1,28.266068
-1,1,28.269398
-1,1,28.273388
-1,1,28.276423
-1,1,28.279226
-1,1,28.282003
-1,1,28.285347
-1,1,28.289053
-1,1,28.292021
-1,1,28.294804
-1,1,28.297624
-1,1,28.300962
-1,1,28.304308
-1,1,28.307964
-1,1,28.310761
-1,1,28.313505
-1,1,28.316626
-1,1,28.319874
-1,1,28.323471
-1,1,28.326316
-1,1,28.329076
-1,1,28.33195
-1,1,28.334794
-1,1,28.33757
-1,1,28.340734
-1,1,28.343531
-1,1,28.346296
-1,1,28.349304
-1,1,28.352531
-1,1,28.356266
-1,1,28.359219
-1,1,28.362002
-1,1,28.364775
-1,1,28.368137
-1,1,28.3722
-1,1,28.375147
-1,1,28.377924
-1,1,28.38069
-1,1,28.383983
-1,1,28.387174
-1,1,28.390985
-1,1,28.394028
-1,1,28.396765
-1,1,28.39961
-1,1,28.402404
-1,1,28.405299
-1,1,28.408077
-1,1,28.410986
-1,1,28.413769
-1,1,28.416685
-1,1,28.419515
-1,1,28.422286
-1,1,28.425153
-1,1,28.427945
-1,1,28.430696
-1,1,28.433567
-1,1,28.43635
-1,1,28.439104
-1,1,28.441852
-1,1,28.4446
-1,1,28.447655
-1,1,28.451063
-1,1,28.455027
-1,1,28.458111
-1,1,28.461371
-1,1,28.464191
-1,1,28.467056
-1,1,28.470233
-1,1,28.473051
-1,1,28.476134
-1,1,28.479015
-1,1,28.481789
-1,1,28.48572
-1,1,28.489663
-1,1,28.493015
-1,1,28.4959
-1,1,28.498905
-1,1,28.502573
-1,1,28.507281
-1,1,28.510851
-1,1,28.513786
-1,1,28.517309
-1,1,28.520562
-1,1,28.524002
-1,1,28.527275
-1,1,28.53038
-1,1,28.534079
-1,1,28.537684
-1,1,28.54163
-1,1,28.544499
-1,1,28.54726
-1,1,28.550901
-1,1,28.554247
-1,1,28.557975
-1,1,28.560867
-1,1,28.563642
-1,1,28.567319
-1,1,28.570781
-1,1,28.574544
-1,1,28.577411
-1,1,28.580191
-1,1,28.583968
-1,1,28.587867
-1,1,28.591576
-1,1,28.594372
-1,1,28.597214
-1,1,28.601383
-1,1,28.605128
-1,1,28.60923
-1,1,28.612029
-1,1,28.615237
-1,1,28.618817
-1,1,28.623648
-1,1,28.626563
-1,1,28.6294
-1,1,28.63284
-1,1,28.636907
-1,1,28.641286
-1,1,28.644101
-3,3,28.656122
-1,1,28.659044
-1,1,28.662182
-1,1,28.665172
-1,1,28.668665
-3,2,28.675272
-1,1,28.678474
-1,1,28.68141
-1,1,28.685283
-1,1,28.689918
-1,1,28.692955
-1,1,28.696726
-1,1,28.700659
-1,1,28.70487
-1,1,28.70821
-1,1,28.711466
-1,1,28.714363
-1,1,28.718174
-1,1,28.722309
-1,1,28.727592
-1,1,28.732293
-1,1,28.73609
-1,1,28.739427
-1,1,28.742233
-1,1,28.745532
-1,1,28.74845
-1,1,28.752047
-1,1,28.756118
-1,1,28.759493
-1,1,28.762363
-1,1,28.765147
-1,1,28.768914
-1,1,28.772402
-1,1,28.775802
-1,1,28.778937
-1,1,28.781717
-1,1,28.785428
-1,1,28.788868
-1,1,28.792423
-1,1,28.796029
-1,1,28.799858
-1,1,28.806612
-1,1,28.80989
-1,1,28.812667
-1,1,28.816017
-1,1,28.819179
-1,1,28.823545
-1,1,28.826498
-1,1,28.829275
-1,1,28.83258
-1,1,28.835627
-1,1,28.840067
-1,1,28.842912
-1,1,28.845713
-1,1,28.848582
-1,1,28.851589
-1,1,28.854509
-1,1,28.857304
-1,1,28.86036
-1,1,28.863333
-1,1,28.866183
-1,1,28.869597
-1,1,28.873434
-1,1,28.876248
-1,1,28.879006
-1,1,28.88183
-3,3,28.890237
-1,1,28.89299
-1,1,28.89572
-1,1,28.899235
-1,1,28.90278
-1,1,28.907067
-1,1,28.91011
-1,1,28.912977
-1,1,28.915735
-1,1,28.918474
-1,1,28.921369
-1,1,28.924593
