# {"t_start": 1549866578.168112, "env_id": "graph-search-v0"} 
r,l,t
-1,1,12.983578
-1,1,12.986431
-1,1,12.989263
-1,1,12.992137
-1,1,12.994985
-1,1,12.997824
-1,1,13.000662
-1,1,13.004013
-1,1,13.007171
-1,1,13.010083
-1,1,13.01374
-1,1,13.01681
-1,1,13.020012
-1,1,13.022957
-1,1,13.025796
-1,1,13.028619
-1,1,13.031557
-1,1,13.034715
-1,1,13.037616
-1,1,13.040468
-1,1,13.043434
-1,1,13.046761
-1,1,13.053045
-1,1,13.057421
-1,1,13.060982
-1,1,13.064461
-1,1,13.067612
-1,1,13.070588
-1,1,13.073563
-1,1,13.076477
-1,1,13.07932
-1,1,13.082394
-1,1,13.085305
-1,1,13.08814
-1,1,13.09111
-1,1,13.094017
-1,1,13.097158
-1,1,13.100527
-1,1,13.103447
-1,1,13.106292
-1,1,13.109114
-1,1,13.112
-1,1,13.114946
-1,1,13.11778
-1,1,13.120603
-1,1,13.123423
-1,1,13.126442
-1,1,13.129393
-1,1,13.132555
-1,1,13.135668
-1,1,13.138617
-1,1,13.141546
-1,1,13.144389
-1,1,13.14722
-1,1,13.152714
-1,1,13.157552
-1,1,13.161027
-1,1,13.164311
-1,1,13.167896
-1,1,13.171033
-1,1,13.173891
-1,1,13.176753
-1,1,13.180088
-1,1,13.18321
-1,1,13.186319
-1,1,13.189502
-1,1,13.192553
-1,1,13.195518
-1,1,13.198392
-1,1,13.201253
-1,1,13.204087
-1,1,13.206966
-1,1,13.209794
-1,1,13.212709
-1,1,13.215743
-1,1,13.218986
-1,1,13.221933
-1,1,13.224783
-1,1,13.227696
-1,1,13.230614
-1,1,13.234154
-1,1,13.237161
-1,1,13.240097
-1,1,13.243039
-1,1,13.245964
-1,1,13.248955
-1,1,13.252264
-1,1,13.25529
-1,1,13.258251
-1,1,13.261121
-1,1,13.265019
-1,1,13.26842
-1,1,13.271548
-1,1,13.274965
-1,1,13.278108
-1,1,13.281283
-1,1,13.284841
-1,1,13.288673
-1,1,13.29221
-1,1,13.295321
-1,1,13.298862
-1,1,13.302186
-1,1,13.305413
-1,1,13.308294
-1,1,13.311124
-49,27,13.395242
-1,1,13.398083
-1,1,13.401436
-1,1,13.40466
-1,1,13.408161
-3,2,13.415032
-1,1,13.41866
-3,2,13.425241
-1,1,13.428177
-1,1,13.431009
-1,1,13.433927
-1,1,13.438396
-1,1,13.443919
-1,1,13.447777
-1,1,13.450943
-1,1,13.454039
-1,1,13.457353
-1,1,13.460341
-1,1,13.463375
-1,1,13.467026
-1,1,13.470188
-1,1,13.473068
-1,1,13.475922
-1,1,13.478759
-1,1,13.481588
-1,1,13.484822
-1,1,13.487775
-1,1,13.490634
-1,1,13.49364
-1,1,13.496529
-1,1,13.499666
-1,1,13.502579
-1,1,13.505429
-1,1,13.508419
-1,1,13.511321
-1,1,13.514255
-1,1,13.517745
-1,1,13.521286
-1,1,13.524478
-1,1,13.527582
-1,1,13.530971
-1,1,13.534577
-1,1,13.538606
-1,1,13.542028
-1,1,13.545135
-1,1,13.548364
-1,1,13.551514
-1,1,13.554565
-1,1,13.557456
-1,1,13.560493
-1,1,13.563589
-1,1,13.567064
-1,1,13.570127
-1,1,13.573421
-1,1,13.577632
-1,1,13.580916
-1,1,13.584086
-1,1,13.587163
-1,1,13.589983
-1,1,13.59311
-1,1,13.596402
-1,1,13.599955
-1,1,13.60304
-1,1,13.606012
-1,1,13.60886
-1,1,13.61168
-1,1,13.614595
-1,1,13.617546
-1,1,13.620477
-1,1,13.623682
-1,1,13.62659
-1,1,13.629466
-1,1,13.632655
-1,1,13.635876
-1,1,13.638863
-1,1,13.64187
-1,1,13.644733
-1,1,13.647562
-1,1,13.650386
-1,1,13.653522
-1,1,13.656521
-1,1,13.659451
-1,1,13.662377
-1,1,13.665888
-1,1,13.669361
-1,1,13.672472
-1,1,13.675511
-1,1,13.678418
-1,1,13.681262
-1,1,13.684116
-1,1,13.687016
-1,1,13.689846
-1,1,13.692689
-1,1,13.695551
-1,1,13.698564
-1,1,13.701545
-1,1,13.704414
-1,1,13.707237
-1,1,13.710063
-1,1,13.713468
-1,1,13.716774
-1,1,13.719715
-1,1,13.722647
-2,2,13.72833
-1,1,13.731272
-1,1,13.734647
-1,1,13.737656
-1,1,13.740834
-1,1,13.743834
-1,1,13.747108
-1,1,13.750269
-1,1,13.753371
-1,1,13.756245
-1,1,13.759073
-1,1,13.761906
-1,1,13.764901
-1,1,13.767833
-1,1,13.770692
-1,1,13.773576
-1,1,13.777038
-1,1,13.780006
-1,1,13.783212
-1,1,13.786185
-1,1,13.789029
-1,1,13.791853
-16,10,13.821991
-1,1,13.82526
-1,1,13.82817
-1,1,13.831174
-1,1,13.835018
-1,1,13.838992
-1,1,13.842988
-1,1,13.847082
-1,1,13.851076
-3,2,13.856903
-1,1,13.859758
-1,1,13.862581
-1,1,13.865403
-1,1,13.868241
-1,1,13.871365
-1,1,13.874269
-1,1,13.877137
-1,1,13.88005
-1,1,13.883397
-1,1,13.886481
-1,1,13.889612
-1,1,13.89292
-1,1,13.896092
-1,1,13.899178
-1,1,13.902174
-1,1,13.905038
-1,1,13.907887
-1,1,13.910942
-1,1,13.913836
-1,1,13.91668
-1,1,13.919508
-1,1,13.922328
-1,1,13.925153
-1,1,13.927966
-1,1,13.931106
-1,1,13.934179
-1,1,13.937021
-1,1,13.93986
-1,1,13.942688
-1,1,13.945594
-1,1,13.948875
-1,1,13.952057
-1,1,13.955267
-1,1,13.958354
-1,1,13.961531
-1,1,13.964613
-5,4,13.976241
-1,1,13.979096
-1,1,13.981942
-1,1,13.984847
-1,1,13.987692
-1,1,13.99056
-1,1,13.993684
-1,1,13.996591
-3,2,14.002711
-1,1,14.005573
-1,1,14.008523
-1,1,14.011415
-1,1,14.014304
-1,1,14.017186
-1,1,14.020043
-1,1,14.022933
-1,1,14.025824
-1,1,14.028657
-1,1,14.03167
-1,1,14.034646
-1,1,14.037655
-1,1,14.040653
-1,1,14.04351
-1,1,14.046352
-1,1,14.049174
-1,1,14.052081
-1,1,14.055402
-1,1,14.058298
-1,1,14.061135
-1,1,14.063961
-1,1,14.067686
-1,1,14.070829
-1,1,14.073669
-1,1,14.076502
-1,1,14.079408
-1,1,14.08232
-1,1,14.08572
-1,1,14.088675
-1,1,14.091532
-1,1,14.094426
-1,1,14.097347
-1,1,14.100881
-1,1,14.10397
-1,1,14.106848
-1,1,14.109676
-1,1,14.112496
-1,1,14.115401
-1,1,14.118847
-1,1,14.122154
-1,1,14.125061
-1,1,14.127906
-1,1,14.130998
-3,2,14.137359
-1,1,14.14062
-1,1,14.143557
-1,1,14.1464
-1,1,14.149694
-1,1,14.153182
-1,1,14.157638
-1,1,14.160838
-1,1,14.164092
-1,1,14.167416
-1,1,14.170416
-1,1,14.173713
-1,1,14.176635
-1,1,14.179892
-1,1,14.1837
-1,1,14.186927
-1,1,14.190379
-1,1,14.193444
-1,1,14.196285
-1,1,14.199739
-1,1,14.202653
-1,1,14.205981
-1,1,14.208965
-1,1,14.212101
-1,1,14.215546
-1,1,14.218811
-1,1,14.22413
-1,1,14.227775
-1,1,14.233127
-1,1,14.23606
-1,1,14.239816
-1,1,14.243178
-1,1,14.247003
-1,1,14.254556
-1,1,14.259222
-1,1,14.262502
-1,1,14.265384
-1,1,14.269154
-1,1,14.272771
-1,1,14.275585
-1,1,14.278946
-1,1,14.282094
-1,1,14.286053
-1,1,14.289624
-1,1,14.292751
-1,1,14.296262
-1,1,14.299947
-1,1,14.305903
-1,1,14.308754
-1,1,14.311972
-1,1,14.314775
-1,1,14.318528
-1,1,14.321678
-1,1,14.324593
-1,1,14.327991
-1,1,14.331108
-1,1,14.335506
-1,1,14.338459
-1,1,14.341256
-1,1,14.344718
-1,1,14.347662
-1,1,14.352037
-1,1,14.356253
-3,3,14.366789
-1,1,14.370196
-1,1,14.37324
-3,2,14.379465
-1,1,14.383517
-1,1,14.389387
-1,1,14.393265
-1,1,14.396116
-1,1,14.400122
-1,1,14.404454
-1,1,14.409044
-1,1,14.411952
-1,1,14.415279
-1,1,14.419279
-1,1,14.424291
-1,1,14.427562
-1,1,14.430518
-1,1,14.434873
-1,1,14.440059
-1,1,14.443215
-1,1,14.446018
-1,1,14.450076
-1,1,14.455197
-1,1,14.458746
-1,1,14.461584
-1,1,14.465089
-1,1,14.469319
-1,1,14.474316
-1,1,14.477242
-1,1,14.480636
-1,1,14.484684
-3,2,14.493158
-1,1,14.496407
-1,1,14.500066
-1,1,14.504502
-1,1,14.508745
-1,1,14.511617
-1,1,14.515229
-1,1,14.520037
-1,1,14.524339
-1,1,14.527347
-1,1,14.530609
-1,1,14.534749
-1,1,14.540084
-1,1,14.543302
-1,1,14.546709
-1,1,14.550695
-1,1,14.555387
-1,1,14.559727
-1,1,14.563104
-1,1,14.566887
-1,1,14.572204
-1,1,14.575407
-1,1,14.578699
-1,1,14.581792
-1,1,14.586552
-1,1,14.590886
-1,1,14.594249
-1,1,14.597115
-1,1,14.601929
-1,1,14.60672
-1,1,14.610036
-1,1,14.612883
-1,1,14.616547
-1,1,14.620721
-1,1,14.625715
-1,1,14.629523
-1,1,14.633411
-1,1,14.637285
-1,1,14.641512
-1,1,14.644916
-1,1,14.648104
-2,2,14.656944
-1,1,14.660015
-1,1,14.663117
-1,1,14.666807
-1,1,14.671873
-1,1,14.67482
-1,1,14.678026
-1,1,14.680935
-1,1,14.684774
-1,1,14.690176
-1,1,14.693018
-1,1,14.695956
-1,1,14.700009
-1,1,14.704361
-1,1,14.708382
-1,1,14.711631
-1,1,14.714844
-1,1,14.71991
-1,1,14.724506
-1,1,14.727691
-1,1,14.730564
-1,1,14.734443
-1,1,14.73862
-1,1,14.741466
-1,1,14.745919
-1,1,14.749364
-1,1,14.75351
-1,1,14.758083
-1,1,14.760915
-1,1,14.764126
-1,1,14.76801
-1,1,14.77217
-1,1,14.776151
-1,1,14.779357
-1,1,14.782654
-1,1,14.786755
-1,1,14.79121
-1,1,14.794002
-1,1,14.797309
-1,1,14.801341
-1,1,14.805563
-1,1,14.809763
-1,1,14.812955
-1,1,14.816283
-1,1,14.820474
-1,1,14.825073
-1,1,14.827857
-1,1,14.831076
-1,1,14.836506
-1,1,14.841578
-1,1,14.84485
-1,1,14.848069
-1,1,14.852184
-1,1,14.856995
-1,1,14.859798
-1,1,14.862843
-1,1,14.866935
-1,1,14.87052
-1,1,14.8746
-3,3,14.884719
-1,1,14.889147
-1,1,14.892032
-27,16,14.950881
-1,1,14.956273
-1,1,14.959144
-1,1,14.962171
-1,1,14.965724
-1,1,14.96997
-1,1,14.973156
-1,1,14.977382
-3,2,14.983869
-1,1,14.989076
-1,1,14.992132
-1,1,14.99532
-1,1,14.998235
-1,1,15.002394
-1,1,15.007145
-3,3,15.016704
-1,1,15.02074
-1,1,15.024874
-1,1,15.027661
-1,1,15.030901
-1,1,15.035796
-1,1,15.040412
-1,1,15.043482
-1,1,15.046454
-1,1,15.049692
-1,1,15.054878
-1,1,15.057828
-1,1,15.060913
-1,1,15.063696
-1,1,15.067028
-1,1,15.070129
-1,1,15.072928
-1,1,15.075935
-1,1,15.079506
-1,1,15.082526
-1,1,15.086879
-1,1,15.089907
-1,1,15.092712
-1,1,15.09573
-1,1,15.09859
-1,1,15.10324
-1,1,15.106468
-1,1,15.109259
-1,1,15.112342
-1,1,15.115443
-1,1,15.11845
-1,1,15.121391
-1,1,15.124188
-1,1,15.127339
-1,1,15.130142
-1,1,15.133844
-1,1,15.137277
-1,1,15.140295
-1,1,15.144801
-1,1,15.147787
-1,1,15.152681
-1,1,15.156633
-1,1,15.161085
-1,1,15.164196
-1,1,15.168942
-1,1,15.173692
-1,1,15.177442
-1,1,15.18027
-1,1,15.18421
-1,1,15.188292
-1,1,15.192927
-1,1,15.195764
-1,1,15.199421
-1,1,15.203598
-1,1,15.208654
-1,1,15.211616
-1,1,15.21445
-1,1,15.218664
-1,1,15.223974
-1,1,15.227161
-1,1,15.229981
-1,1,15.233899
-1,1,15.239665
-1,1,15.243064
-1,1,15.245989
-1,1,15.250244
-1,1,15.25422
-1,1,15.258539
-1,1,15.261367
-1,1,15.264344
-1,1,15.269284
-1,1,15.272721
-1,1,15.277164
-1,1,15.280128
-1,1,15.284547
-1,1,15.288787
-1,1,15.292798
-1,1,15.295831
-1,1,15.298871
-1,1,15.303163
-1,1,15.306435
-1,1,15.310487
-1,1,15.31335
-1,1,15.317388
-1,1,15.321542
-1,1,15.325626
-1,1,15.328572
-1,1,15.331919
-1,1,15.336409
-1,1,15.339427
-1,1,15.343454
-1,1,15.346241
-1,1,15.350104
-1,1,15.354575
-1,1,15.35861
-1,1,15.361417
-1,1,15.364171
-1,1,15.368506
-1,1,15.372225
-1,1,15.376294
-1,1,15.379111
-1,1,15.381875
-1,1,15.38661
-1,1,15.390284
-1,1,15.394288
-1,1,15.397877
-1,1,15.402035
-1,1,15.405993
-1,1,15.410078
-1,1,15.412869
-1,1,15.416665
-1,1,15.420616
-1,1,15.424723
-1,1,15.427551
-1,1,15.430315
-1,1,15.434405
-1,1,15.438786
-1,1,15.441627
-1,1,15.444391
-1,1,15.447136
-1,1,15.449889
-1,1,15.453157
-1,1,15.455956
-1,1,15.458709
-1,1,15.46147
-1,1,15.464898
-1,1,15.467869
-1,1,15.470692
-1,1,15.47344
-1,1,15.476281
-1,1,15.479042
-1,1,15.482527
-1,1,15.485583
-1,1,15.488358
-1,1,15.49111
-1,1,15.493859
-1,1,15.496602
-1,1,15.499776
-1,1,15.502606
-1,1,15.505369
-1,1,15.508108
-1,1,15.510843
-1,1,15.513585
-1,1,15.517374
-1,1,15.520226
-1,1,15.523103
-1,1,15.525981
-1,1,15.528745
-1,1,15.532448
-1,1,15.535359
-1,1,15.538157
-1,1,15.540906
-1,1,15.543659
-1,1,15.546397
-1,1,15.54932
-1,1,15.552459
-1,1,15.555255
-1,1,15.557998
-1,1,15.56077
-1,1,15.563884
-1,1,15.567177
-1,1,15.570004
-1,1,15.572876
-1,1,15.575908
-1,1,15.578934
-1,1,15.582045
-1,1,15.585031
-1,1,15.587805
-1,1,15.590542
-1,1,15.593619
-1,1,15.596397
-3,2,15.602804
-1,1,15.60588
-1,1,15.60872
-1,1,15.611498
-1,1,15.614247
-1,1,15.617475
-1,1,15.620553
-1,1,15.62453
-1,1,15.627365
-1,1,15.630254
-1,1,15.635066
-1,1,15.640197
-1,1,15.643123
-1,1,15.645881
-1,1,15.649777
-1,1,15.654231
-1,1,15.657155
-1,1,15.661204
-1,1,15.66468
-1,1,15.669015
-1,1,15.674106
-1,1,15.676927
-1,1,15.679676
-1,1,15.683564
-1,1,15.688438
-1,1,15.691499
-1,1,15.694525
-1,1,15.697307
-1,1,15.700287
-1,1,15.703139
-1,1,15.705903
-1,1,15.709025
-1,1,15.712172
-1,1,15.71597
-1,1,15.718847
-1,1,15.721612
-1,1,15.724549
-1,1,15.727349
-1,1,15.730106
-1,1,15.733882
-1,1,15.737065
-1,1,15.740041
-1,1,15.743018
-1,1,15.745791
-1,1,15.749785
-1,1,15.752656
-1,1,15.75545
-1,1,15.75843
-1,1,15.761197
-1,1,15.764274
-1,1,15.767179
-1,1,15.769948
-1,1,15.773145
-1,1,15.776007
-1,1,15.779193
-1,1,15.782773
-1,1,15.785876
-1,1,15.78996
-1,1,15.793011
-1,1,15.796005
-1,1,15.799216
-1,1,15.801992
-1,1,15.805133
-1,1,15.808012
-1,1,15.81148
-1,1,15.815235
-1,1,15.818455
-1,1,15.821757
-1,1,15.824909
-1,1,15.827723
-1,1,15.830926
-1,1,15.833959
-1,1,15.839061
-1,1,15.843795
-1,1,15.849075
-1,1,15.852029
-1,1,15.85533
-1,1,15.858189
-1,1,15.8613
-1,1,15.864245
-1,1,15.867079
-1,1,15.870055
-1,1,15.87302
-1,1,15.875837
-1,1,15.878738
-1,1,15.882174
-1,1,15.885317
-1,1,15.888101
-1,1,15.890893
-1,1,15.894099
-1,1,15.897181
-1,1,15.900364
-1,1,15.903357
-1,1,15.90615
-1,1,15.90912
-1,1,15.912117
-1,1,15.914952
-1,1,15.918522
-1,1,15.921492
-1,1,15.924247
-1,1,15.926994
-1,1,15.930144
-1,1,15.933288
-1,1,15.936231
-1,1,15.940488
-1,1,15.943311
-1,1,15.946133
-1,1,15.950674
-1,1,15.955374
-1,1,15.958259
-1,1,15.96102
-1,1,15.963754
-1,1,15.967232
-1,1,15.971435
-1,1,15.974241
-1,1,15.977002
-1,1,15.980032
-1,1,15.983926
-1,1,15.988107
-1,1,15.990917
-1,1,15.993665
-1,1,15.996667
-1,1,15.999637
-1,1,16.003005
-1,1,16.005844
-1,1,16.008594
-1,1,16.011335
-1,1,16.014497
-1,1,16.018058
-1,1,16.020852
-1,1,16.023895
-1,1,16.026786
-1,1,16.029787
-1,1,16.033041
-1,1,16.03588
-1,1,16.038638
-1,1,16.041378
-1,1,16.044126
-1,1,16.047288
-1,1,16.050919
-1,1,16.053862
-1,1,16.056789
-1,1,16.059563
-1,1,16.062602
-1,1,16.065436
-1,1,16.068196
-1,1,16.070938
-1,1,16.073679
-1,1,16.076445
-1,1,16.079478
-1,1,16.082324
-1,1,16.085079
-3,2,16.090547
-1,1,16.093544
-1,1,16.096408
-1,1,16.099693
-1,1,16.102901
-1,1,16.105935
-1,1,16.108863
-1,1,16.111947
-1,1,16.114834
-1,1,16.1176
-1,1,16.120346
-1,1,16.12308
-1,1,16.126034
-1,1,16.128827
-1,1,16.131928
-1,1,16.135155
-1,1,16.137964
-1,1,16.140749
-1,1,16.143501
-1,1,16.146245
-1,1,16.149276
-1,1,16.152108
-182,93,16.437632
-1,1,16.440815
-1,1,16.443717
-1,1,16.446767
-1,1,16.450271
-1,1,16.453382
-1,1,16.456766
-1,1,16.460007
-1,1,16.463221
-1,1,16.466847
-1,1,16.469857
-1,1,16.472711
-1,1,16.475876
-1,1,16.478747
-1,1,16.482293
-1,1,16.485434
-1,1,16.488298
-1,1,16.491466
-1,1,16.494368
-1,1,16.497846
-1,1,16.501307
-1,1,16.504255
-1,1,16.507211
-1,1,16.510113
-1,1,16.513283
-1,1,16.51657
-1,1,16.519751
-1,1,16.523199
-1,1,16.526452
-1,1,16.529587
-1,1,16.533709
-1,1,16.537257
-1,1,16.542096
-1,1,16.54509
-1,1,16.5491
-1,1,16.555465
-1,1,16.559735
-1,1,16.562553
-1,1,16.566262
-1,1,16.570929
-1,1,16.575141
-1,1,16.577947
-1,1,16.580978
-1,1,16.585421
-1,1,16.590477
-4,4,16.60314
-1,1,16.606255
-1,1,16.609036
-1,1,16.611783
-1,1,16.614866
-1,1,16.617726
-1,1,16.620495
-1,1,16.623488
-1,1,16.626517
-1,1,16.629315
-1,1,16.633019
-1,1,16.636333
-1,1,16.640301
-1,1,16.643403
-1,1,16.64619
-1,1,16.65036
-1,1,16.65484
-1,1,16.657645
-1,1,16.660408
-1,1,16.663445
-1,1,16.666985
-1,1,16.670387
-1,1,16.673391
-1,1,16.676392
-1,1,16.679465
-1,1,16.682326
-1,1,16.685902
-1,1,16.688932
-1,1,16.691922
-1,1,16.694704
-1,1,16.697963
-1,1,16.701018
-1,1,16.704704
-1,1,16.707526
-1,1,16.710293
-1,1,16.713045
-1,1,16.71815
-1,1,16.722728
-1,1,16.725529
-4,4,16.740286
-1,1,16.744285
-2,2,16.751371
-1,1,16.754355
-1,1,16.757179
-1,1,16.759931
-1,1,16.762963
-1,1,16.765825
-1,1,16.768594
-1,1,16.77134
-1,1,16.774092
-1,1,16.776988
-1,1,16.780081
-1,1,16.783715
-3,2,16.789248
-1,1,16.792006
-1,1,16.79483
-1,1,16.797879
-1,1,16.800647
-1,1,16.803405
-1,1,16.806145
-1,1,16.811173
-1,1,16.816344
-1,1,16.819729
-1,1,16.823054
-1,1,16.82637
-1,1,16.829524
-1,1,16.832528
-1,1,16.835567
-1,1,16.839519
-1,1,16.842435
-1,1,16.845285
-1,1,16.848728
-1,1,16.85194
-1,1,16.855017
-1,1,16.857947
-1,1,16.860845
-1,1,16.864211
-1,1,16.867291
-1,1,16.870481
-1,1,16.873397
-1,1,16.876246
-1,1,16.879148
-1,1,16.883035
-1,1,16.886058
-1,1,16.889014
-1,1,16.891844
-1,1,16.894667
-1,1,16.897666
-1,1,16.901814
-1,1,16.905052
-1,1,16.908152
-1,1,16.911028
-1,1,16.914156
-1,1,16.917878
-1,1,16.921317
-1,1,16.926032
-1,1,16.928928
-1,1,16.932665
-1,1,16.938639
-1,1,16.941563
-1,1,16.94443
-1,1,16.947431
-1,1,16.95036
-1,1,16.95324
-1,1,16.956191
-1,1,16.959038
-1,1,16.962398
-1,1,16.96547
-1,1,16.968945
-1,1,16.97178
-1,1,16.974611
-1,1,16.977428
-1,1,16.980249
-1,1,16.983708
-1,1,16.988026
-1,1,16.991331
-1,1,16.99483
-1,1,16.998051
-1,1,17.001511
-1,1,17.00445
-1,1,17.007348
-1,1,17.010207
-3,2,17.016264
-1,1,17.019523
-1,1,17.022636
-3,2,17.028634
-1,1,17.031482
-1,1,17.034414
-1,1,17.037285
-1,1,17.040134
-1,1,17.043191
-1,1,17.046099
-1,1,17.048958
-1,1,17.051789
-1,1,17.054965
-1,1,17.057945
-1,1,17.060803
-1,1,17.063626
-1,1,17.067133
-1,1,17.070061
-1,1,17.0729
-1,1,17.075756
-1,1,17.07858
-1,1,17.081409
-1,1,17.084398
-1,1,17.087684
-1,1,17.09064
-1,1,17.093501
-1,1,17.096416
-1,1,17.099833
-1,1,17.102809
-1,1,17.105787
-1,1,17.108644
-1,1,17.111492
-1,1,17.114313
-1,1,17.117356
-1,1,17.120334
-1,1,17.123223
-4,4,17.13519
-1,1,17.138069
-1,1,17.140899
-1,1,17.143732
-1,1,17.146965
-1,1,17.150011
-1,1,17.152875
-1,1,17.155994
-1,1,17.158928
-1,1,17.162029
-1,1,17.164919
-3,2,17.170514
-1,1,17.173389
-1,1,17.176303
-1,1,17.179559
-1,1,17.183026
-1,1,17.186066
-1,1,17.188932
-1,1,17.191771
-1,1,17.194672
-1,1,17.197581
-1,1,17.200504
-1,1,17.203455
-1,1,17.206367
-1,1,17.20984
-1,1,17.212873
-1,1,17.216248
-1,1,17.219367
-1,1,17.22234
-1,1,17.225405
-1,1,17.228355
-1,1,17.23127
-1,1,17.234179
-1,1,17.237065
-1,1,17.239945
-1,1,17.243154
-1,1,17.246102
-1,1,17.249549
-1,1,17.252879
-1,1,17.255976
-1,1,17.259166
-1,1,17.262168
-1,1,17.265065
-1,1,17.267989
-1,1,17.270957
-1,1,17.274246
-1,1,17.27742
-1,1,17.280507
-1,1,17.284703
-1,1,17.287684
-1,1,17.290632
-1,1,17.293763
-1,1,17.297856
-1,1,17.302201
-1,1,17.306803
-1,1,17.309961
-1,1,17.312842
-1,1,17.317253
-1,1,17.322702
-1,1,17.325887
-1,1,17.328848
-1,1,17.332369
-1,1,17.336873
-1,1,17.340204
-1,1,17.343443
-1,1,17.346605
-2,2,17.353278
-1,1,17.356782
-1,1,17.359849
-1,1,17.362948
-1,1,17.367094
-1,1,17.37045
-1,1,17.376096
-1,1,17.379305
-1,1,17.383216
-1,1,17.389898
-1,1,17.393308
-1,1,17.396215
-1,1,17.400446
-1,1,17.406948
-1,1,17.410262
-1,1,17.413369
-1,1,17.418417
-1,1,17.422834
-1,1,17.42731
-1,1,17.430594
-1,1,17.435017
-1,1,17.440163
-1,1,17.442984
-1,1,17.446197
-1,1,17.449781
-3,2,17.457901
-1,1,17.461064
-1,1,17.464295
-1,1,17.46777
-1,1,17.471383
-1,1,17.474501
-1,1,17.477534
-1,1,17.48068
-1,1,17.483469
-1,1,17.48691
-1,1,17.489897
-1,1,17.492697
-1,1,17.495876
-1,1,17.498822
-1,1,17.502746
-1,1,17.505716
-1,1,17.50848
-1,1,17.511586
-1,1,17.51438
-1,1,17.517475
-1,1,17.520511
-1,1,17.523299
-1,1,17.526519
-1,1,17.52932
-1,1,17.532167
-1,1,17.535116
-1,1,17.537876
-1,1,17.54092
-1,1,17.544113
-1,1,17.546949
-1,1,17.549981
-1,1,17.552948
-1,1,17.555831
-1,1,17.559069
-1,1,17.562387
-1,1,17.566215
-1,1,17.570323
-1,1,17.573174
-1,1,17.576279
-1,1,17.579192
-1,1,17.582346
-1,1,17.586426
-1,1,17.589777
-1,1,17.592598
-1,1,17.595899
-1,1,17.599957
-1,1,17.602804
-1,1,17.605642
-1,1,17.608389
-1,1,17.611623
-1,1,17.614482
-1,1,17.619068
-1,1,17.622397
-1,1,17.625206
-1,1,17.627962
-1,1,17.631032
-1,1,17.633967
-1,1,17.636747
-1,1,17.639502
-1,1,17.642952
-1,1,17.646598
-1,1,17.649637
-1,1,17.652548
-1,1,17.655406
-1,1,17.658183
-1,1,17.661226
-1,1,17.664014
-1,1,17.666764
-1,1,17.669696
-1,1,17.672517
-1,1,17.675501
-1,1,17.678279
-1,1,17.681337
-1,1,17.684811
-1,1,17.687608
-1,1,17.690363
-1,1,17.693508
-1,1,17.696317
-1,1,17.699067
-1,1,17.70181
-1,1,17.704718
-1,1,17.707532
-1,1,17.710366
-3,2,17.71741
-1,1,17.720308
-1,1,17.724064
-1,1,17.72889
-1,1,17.731921
-1,1,17.734954
-1,1,17.738102
-1,1,17.740861
-1,1,17.743834
-1,1,17.746683
-1,1,17.749967
-1,1,17.752855
-1,1,17.756531
-1,1,17.760781
-1,1,17.763834
-1,1,17.766898
-1,1,17.769923
-1,1,17.773077
-1,1,17.776053
-1,1,17.779254
-1,1,17.782382
-1,1,17.785388
-1,1,17.788387
-1,1,17.791715
-1,1,17.79511
-2,2,17.803791
-1,1,17.807833
-1,1,17.811134
-1,1,17.814628
-1,1,17.818476
-1,1,17.821512
-1,1,17.824771
-1,1,17.828291
-1,1,17.831575
-1,1,17.835206
-1,1,17.839705
-1,1,17.844292
-1,1,17.848703
-1,1,17.852989
-1,1,17.856307
-1,1,17.859282
-1,1,17.862349
-1,1,17.865243
-1,1,17.868453
-1,1,17.871316
-1,1,17.87411
-1,1,17.877172
-1,1,17.880243
-1,1,17.883041
-1,1,17.885961
-1,1,17.889047
-1,1,17.891972
-1,1,17.894751
-1,1,17.898184
-1,1,17.901379
-1,1,17.906188
-1,1,17.90907
-1,1,17.912493
-1,1,17.915809
-1,1,17.920545
-1,1,17.924913
-1,1,17.928246
-1,1,17.931267
-1,1,17.935998
-1,1,17.940655
-1,1,17.943938
-1,1,17.946812
-1,1,17.9512
-1,1,17.955236
-1,1,17.958044
-1,1,17.961181
-1,1,17.964116
-1,1,17.96745
-1,1,17.970259
-1,1,17.973027
-1,1,17.975777
-1,1,17.978759
-1,1,17.981652
-1,1,17.984634
-1,1,17.987425
-1,1,17.990176
-1,1,17.993182
-1,1,17.996035
-1,1,17.998792
-1,1,18.001548
-1,1,18.004502
-1,1,18.007535
-1,1,18.010621
-1,1,18.01399
-1,1,18.017461
-1,1,18.020248
-1,1,18.023001
-1,1,18.025825
-1,1,18.028788
-1,1,18.031547
-1,1,18.034359
-1,1,18.037185
-1,1,18.039951
-1,1,18.04271
-1,1,18.045953
-1,1,18.04921
-1,1,18.052103
-1,1,18.054904
-1,1,18.0577
-1,1,18.060774
-1,1,18.063564
-1,1,18.066316
-1,1,18.069079
-1,1,18.071815
-1,1,18.074565
-1,1,18.077767
-1,1,18.080776
-1,1,18.083631
-1,1,18.086924
-1,1,18.089743
-1,1,18.092891
-1,1,18.095742
-1,1,18.098502
-1,1,18.103771
-1,1,18.10882
-1,1,18.113014
-1,1,18.116263
-1,1,18.119392
-1,1,18.122359
-1,1,18.125238
-1,1,18.128445
-1,1,18.131355
-1,1,18.134233
-1,1,18.137072
-1,1,18.140229
-1,1,18.143429
-1,1,18.146421
-1,1,18.14928
-1,1,18.15262
